InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Region,Quantity_capped
550805,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-04-20 15:38:00,5.45,13162,United Kingdom,Europe,3.0
569739,35964,FOLKART CLIP ON STARS,36,2011-10-06 10:48:00,0.39,14911,EIRE,Europe,28.5
540779,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-01-11 11:18:00,2.95,15346,United Kingdom,Europe,6.0
558371,20961,STRAWBERRY BATH SPONGE ,2,2011-06-28 15:44:00,2.46,-1,United Kingdom,Europe,2.0
567742,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-09-22 10:47:00,0.83,14261,United Kingdom,Europe,12.0
543630,21446,12 RED ROSE PEG PLACE SETTINGS,2,2011-02-10 16:01:00,1.25,15046,United Kingdom,Europe,2.0
538168,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-12-09 19:23:00,4.95,14702,United Kingdom,Europe,2.0
564848,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,60,2011-08-30 15:37:00,1.25,16928,United Kingdom,Europe,28.5
542103,21063,PARTY INVITES JAZZ HEARTS,12,2011-01-25 13:26:00,0.85,13198,United Kingdom,Europe,12.0
553671,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,2011-05-18 12:37:00,2.1,13659,United Kingdom,Europe,12.0
581356,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-12-08 12:28:00,1.45,17830,United Kingdom,Europe,12.0
538518,20712,JUMBO BAG WOODLAND ANIMALS,3,2010-12-12 16:14:00,1.95,14505,United Kingdom,Europe,3.0
538524,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2010-12-13 09:35:00,0.85,-1,United Kingdom,Europe,1.0
546388,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-03-11 13:42:00,8.29,-1,United Kingdom,Europe,2.0
541849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-23 13:34:00,2.95,13230,United Kingdom,Europe,1.0
536759,21844,RED RETROSPOT MUG,6,2010-12-02 14:26:00,2.95,16781,United Kingdom,Europe,6.0
560918,23296,SET OF 6 TEA TIME BAKING CASES,12,2011-07-21 18:27:00,1.25,14849,United Kingdom,Europe,12.0
540095,22292,HANGING CHICK  YELLOW DECORATION,4,2011-01-04 15:40:00,1.45,14553,United Kingdom,Europe,4.0
570000,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-07 08:55:00,4.95,12420,Cyprus,,4.0
550470,79030G,TUMBLER NEW ENGLAND,1,2011-04-18 13:49:00,5.79,-1,United Kingdom,Europe,1.0
547385,22087,PAPER BUNTING WHITE LACE,4,2011-03-22 15:48:00,5.79,-1,United Kingdom,Europe,4.0
559055,21754,HOME BUILDING BLOCK WORD,1,2011-07-05 17:09:00,11.63,-1,United Kingdom,Europe,1.0
572283,22899,CHILDREN'S APRON DOLLY GIRL ,2,2011-10-23 11:42:00,2.1,15000,United Kingdom,Europe,2.0
578844,21871,SAVE THE PLANET MUG,1,2011-11-25 16:14:00,3.29,-1,United Kingdom,Europe,1.0
543164,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,2011-02-03 19:32:00,1.95,13208,United Kingdom,Europe,4.0
537237,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2010-12-06 09:58:00,5.91,-1,United Kingdom,Europe,1.0
580469,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-12-04 12:32:00,1.25,14583,United Kingdom,Europe,4.0
550334,48138,DOORMAT UNION FLAG,1,2011-04-17 14:09:00,7.95,17320,United Kingdom,Europe,1.0
562517,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,2011-08-05 12:27:00,0.55,15719,United Kingdom,Europe,12.0
556579,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-13 14:16:00,0.83,15069,United Kingdom,Europe,12.0
562850,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-08-10 10:08:00,0.85,14680,United Kingdom,Europe,28.5
552244,22296,HEART IVORY TRELLIS LARGE,1,2011-05-06 19:39:00,1.65,12748,United Kingdom,Europe,1.0
542246,21756,BATH BUILDING BLOCK WORD,3,2011-01-26 15:31:00,5.95,15227,United Kingdom,Europe,3.0
537224,22153,ANGEL DECORATION STARS ON DRESS,48,2010-12-05 16:24:00,0.42,13174,United Kingdom,Europe,28.5
572549,21329,DINOSAURS  WRITING SET ,1,2011-10-24 17:03:00,3.29,-1,United Kingdom,Europe,1.0
553718,37446,MINI CAKE STAND WITH HANGING CAKES,1,2011-05-18 16:14:00,3.29,-1,United Kingdom,Europe,1.0
569374,23640,SET 10 CARDS SCOTTIE DOG 17211,1,2011-10-03 16:14:00,2.49,-1,United Kingdom,Europe,1.0
569143,21499,BLUE POLKADOT WRAP,25,2011-09-30 15:04:00,0.42,15867,United Kingdom,Europe,25.0
578354,23583,LUNCH BAG PAISLEY PARK  ,20,2011-11-24 10:12:00,1.65,17139,United Kingdom,Europe,20.0
541292,22133,PINK LOVE HEART SHAPE CUP,12,2011-01-17 13:30:00,0.85,15596,United Kingdom,Europe,12.0
570886,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,18,2011-10-13 10:23:00,3.81,13777,United Kingdom,Europe,18.0
552320,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-05-09 08:26:00,2.55,13985,United Kingdom,Europe,12.0
579145,23300,GARDENERS KNEELING PAD CUP OF TEA ,24,2011-11-28 13:13:00,1.65,14597,United Kingdom,Europe,24.0
576876,22865,HAND WARMER OWL DESIGN,4,2011-11-16 16:42:00,2.1,16804,United Kingdom,Europe,4.0
581436,22727,ALARM CLOCK BAKELIKE RED ,4,2011-12-08 16:18:00,3.75,17491,United Kingdom,Europe,4.0
575177,21750,LARGE SKULL WINDMILL,1,2011-11-08 18:41:00,4.13,-1,United Kingdom,Europe,1.0
547090,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-03-20 16:12:00,2.55,17230,United Kingdom,Europe,6.0
550496,22132,RED LOVE HEART SHAPE CUP,2,2011-04-18 15:05:00,0.85,-1,United Kingdom,Europe,2.0
570479,22553,PLASTERS IN TIN SKULLS,6,2011-10-10 16:58:00,1.65,17589,United Kingdom,Europe,6.0
580983,22961,JAM MAKING SET PRINTED,12,2011-12-06 16:26:00,3.29,-1,United Kingdom,Europe,12.0
562339,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-08-04 11:59:00,0.85,13571,United Kingdom,Europe,4.0
564305,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-08-24 12:20:00,1.45,14875,United Kingdom,Europe,12.0
565519,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-09-05 11:52:00,2.95,12502,Spain,Europe,6.0
559816,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,2011-07-12 16:11:00,2.46,-1,United Kingdom,Europe,1.0
540848,90190B,GOLD/AMBER DROP EARRINGS W LEAF,2,2011-01-12 09:26:00,2.96,-1,United Kingdom,Europe,2.0
567866,23169,CLASSIC GLASS COOKIE JAR,6,2011-09-22 14:13:00,4.15,16669,United Kingdom,Europe,6.0
563425,23320,GIANT 50'S CHRISTMAS CRACKER,24,2011-08-16 11:37:00,2.89,15140,United Kingdom,Europe,24.0
580679,21718,RED METAL BEACH SPADE ,12,2011-12-05 14:49:00,1.25,18198,United Kingdom,Europe,12.0
549368,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2011-04-08 11:26:00,0.85,18036,United Kingdom,Europe,1.0
540995,84870B,BLUE GEISHA GIRL ,1,2011-01-13 09:30:00,2.46,-1,United Kingdom,Europe,1.0
564383,23245,SET OF 3 REGENCY CAKE TINS,16,2011-08-25 10:49:00,4.15,15251,United Kingdom,Europe,16.0
550471,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-04-18 13:52:00,5.79,-1,United Kingdom,Europe,1.0
560569,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-07-19 14:04:00,5.95,12480,Germany,Europe,3.0
567671,21786,POLKADOT RAIN HAT ,1,2011-09-21 15:34:00,0.83,-1,United Kingdom,Europe,1.0
547730,22649,STRAWBERRY FAIRY CAKE TEAPOT,3,2011-03-25 11:01:00,4.95,14796,United Kingdom,Europe,3.0
561247,23235,STORAGE TIN VINTAGE LEAF,6,2011-07-26 11:38:00,2.89,16592,United Kingdom,Europe,6.0
541421,20717,STRAWBERRY SHOPPER BAG,30,2011-01-17 17:44:00,0.83,-1,United Kingdom,Europe,28.5
545035,82600,NO SINGING METAL SIGN,6,2011-02-25 17:03:00,2.1,15078,United Kingdom,Europe,6.0
579301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-11-29 11:32:00,2.95,18118,United Kingdom,Europe,3.0
567424,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,2011-09-20 11:16:00,3.75,16369,United Kingdom,Europe,1.0
551136,22430,ENAMEL WATERING CAN CREAM,4,2011-04-26 13:05:00,4.95,15301,United Kingdom,Europe,4.0
543518,85232A,SET/3 POLKADOT STACKING TINS,24,2011-02-09 11:21:00,4.25,12753,Japan,,24.0
544304,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-02-17 13:47:00,2.1,18125,United Kingdom,Europe,2.0
571716,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-10-18 17:05:00,1.25,-1,United Kingdom,Europe,1.0
575868,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-11-11 12:44:00,1.65,12985,United Kingdom,Europe,12.0
546389,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-03-11 13:56:00,7.95,16801,United Kingdom,Europe,2.0
539434,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2010-12-17 14:41:00,4.21,-1,United Kingdom,Europe,1.0
574965,22733,3D TRADITIONAL CHRISTMAS STICKERS,3,2011-11-08 10:44:00,1.25,17964,United Kingdom,Europe,3.0
581219,23266,SET OF 3 WOODEN STOCKING DECORATION,4,2011-12-08 09:28:00,2.46,-1,United Kingdom,Europe,4.0
567167,22727,ALARM CLOCK BAKELIKE RED ,1,2011-09-18 12:21:00,3.75,15547,United Kingdom,Europe,1.0
568955,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-09-29 15:40:00,1.45,13759,United Kingdom,Europe,12.0
578347,22944,CHRISTMAS METAL POSTCARD WITH BELLS,18,2011-11-24 09:26:00,0.97,-1,United Kingdom,Europe,18.0
540700,21577,SAVE THE PLANET COTTON TOTE BAG,12,2011-01-11 09:47:00,2.25,12393,Australia,,12.0
537648,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-12-07 15:48:00,1.25,12839,United Kingdom,Europe,12.0
543172,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-02-04 09:11:00,4.96,-1,United Kingdom,Europe,1.0
547785,22520,CHILDS GARDEN TROWEL BLUE ,2,2011-03-25 11:41:00,0.85,13097,United Kingdom,Europe,2.0
546133,21914,BLUE HARMONICA IN BOX ,12,2011-03-09 15:20:00,1.25,14291,United Kingdom,Europe,12.0
579286,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-11-29 10:57:00,0.42,17772,United Kingdom,Europe,1.0
579881,35599B,BLACK CHRISTMAS TREE 120CM,12,2011-11-30 17:22:00,1.95,12429,Denmark,,12.0
561799,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-07-29 13:46:00,12.75,15776,United Kingdom,Europe,2.0
562670,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-08 13:42:00,2.95,14911,EIRE,Europe,6.0
569936,22180,RETROSPOT LAMP,2,2011-10-06 17:52:00,9.95,17490,United Kingdom,Europe,2.0
568152,23231,WRAP  VINTAGE DOILY ,25,2011-09-25 11:40:00,0.42,16480,United Kingdom,Europe,25.0
554075,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-05-22 11:29:00,1.45,16038,United Kingdom,Europe,8.0
575855,21671,RED SPOT CERAMIC DRAWER KNOB,2,2011-11-11 12:24:00,1.45,14527,United Kingdom,Europe,2.0
562610,21891,TRADITIONAL WOODEN SKIPPING ROPE,432,2011-08-08 11:56:00,1.25,16333,United Kingdom,Europe,28.5
558311,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,2011-06-28 11:22:00,0.72,14646,Netherlands,,28.5
562348,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-08-04 12:36:00,8.25,17511,United Kingdom,Europe,2.0
542620,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-01-31 08:56:00,8.5,13089,United Kingdom,Europe,2.0
563638,22315,200 RED + WHITE BENDY STRAWS,96,2011-08-18 10:36:00,1.06,15311,United Kingdom,Europe,28.5
558862,22082,RIBBON REEL STRIPES DESIGN ,10,2011-07-04 12:25:00,1.65,13901,United Kingdom,Europe,10.0
556484,84673B,BLUE FLY SWAT,3,2011-06-12 13:17:00,0.65,16938,United Kingdom,Europe,3.0
546896,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-03-17 18:24:00,16.63,-1,United Kingdom,Europe,1.0
546007,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2,2011-03-08 15:34:00,0.83,-1,United Kingdom,Europe,2.0
576329,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,6,2011-11-14 15:22:00,1.25,-1,United Kingdom,Europe,6.0
566675,23432,PRETTY HANGING QUILTED HEARTS,12,2011-09-14 11:42:00,0.83,15105,United Kingdom,Europe,12.0
544888,20998,ROSE DU SUD OVEN GLOVE,6,2011-02-24 11:55:00,2.95,14231,United Kingdom,Europe,6.0
548404,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-03-31 09:38:00,1.49,16398,United Kingdom,Europe,12.0
554280,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-05-23 13:35:00,1.25,14817,United Kingdom,Europe,12.0
536401,22428,ENAMEL FIRE BUCKET CREAM,2,2010-12-01 11:21:00,6.95,15862,United Kingdom,Europe,2.0
580729,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-12-05 17:24:00,1.25,-1,United Kingdom,Europe,2.0
570842,22113,GREY HEART HOT WATER BOTTLE,4,2011-10-12 14:21:00,4.25,17676,United Kingdom,Europe,4.0
545423,22424,ENAMEL BREAD BIN CREAM,1,2011-03-02 14:34:00,12.75,15643,United Kingdom,Europe,1.0
572552,51014A,"FEATHER PEN,HOT PINK",20,2011-10-24 17:07:00,0.83,14096,United Kingdom,Europe,20.0
540943,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,2011-01-12 12:31:00,1.25,17841,United Kingdom,Europe,5.0
575661,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,10,2011-11-10 14:39:00,2.89,12617,France,Europe,10.0
537638,84946,ANTIQUE SILVER TEA GLASS ETCHED,54,2010-12-07 15:28:00,2.51,-1,United Kingdom,Europe,28.5
581405,22099,CARAVAN SQUARE TISSUE BOX,1,2011-12-08 13:50:00,0.39,13521,United Kingdom,Europe,1.0
563189,47566,PARTY BUNTING,4,2011-08-12 15:22:00,4.95,12682,France,Europe,4.0
577504,22097,SWALLOW SQUARE TISSUE BOX,4,2011-11-20 12:36:00,0.39,14159,United Kingdom,Europe,4.0
575516,23531,WALL ART BIG LOVE ,3,2011-11-10 10:45:00,6.95,17340,United Kingdom,Europe,3.0
575896,79051A,SMOKEY GREY COLOUR GLASS,48,2011-11-11 14:52:00,0.29,12480,Germany,Europe,28.5
540288,21158,MOODY GIRL DOOR HANGER ,1,2011-01-06 12:45:00,1.45,17634,United Kingdom,Europe,1.0
568215,23176,ABC TREASURE BOOK BOX ,8,2011-09-26 08:38:00,2.25,13390,United Kingdom,Europe,8.0
571652,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-10-18 12:17:00,1.25,-1,Hong Kong,,24.0
545320,22935,BAKING MOULD ROSE MILK CHOCOLATE,72,2011-03-01 14:47:00,2.75,14156,EIRE,Europe,28.5
556721,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-06-14 11:23:00,5.95,15218,United Kingdom,Europe,2.0
580536,22302,COFFEE MUG PEARS  DESIGN,6,2011-12-04 16:07:00,2.55,12490,France,Europe,6.0
553549,82551,LAUNDRY 15C METAL SIGN,1,2011-05-17 16:09:00,2.46,-1,United Kingdom,Europe,1.0
559898,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2,2011-07-13 12:18:00,2.89,16225,United Kingdom,Europe,2.0
574249,21809,CHRISTMAS HANGING TREE WITH BELL,1,2011-11-03 13:01:00,0.39,16347,United Kingdom,Europe,1.0
574936,23366,SET 12 COLOURING PENCILS DOILY,3,2011-11-07 17:06:00,0.65,13066,United Kingdom,Europe,3.0
581570,22834,HAND WARMER BABUSHKA DESIGN,12,2011-12-09 11:59:00,2.1,12662,Germany,Europe,12.0
546649,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-03-15 14:17:00,3.75,-1,United Kingdom,Europe,2.0
565150,23325,RUSTIC STRAWBERRY JAM POT SMALL,12,2011-09-01 14:26:00,1.45,14298,United Kingdom,Europe,12.0
554986,21329,DINOSAURS  WRITING SET ,3,2011-05-29 12:35:00,1.65,14451,United Kingdom,Europe,3.0
567910,22090,PAPER BUNTING RETROSPOT,12,2011-09-22 16:58:00,2.95,12437,France,Europe,12.0
562955,21257,VICTORIAN SEWING BOX MEDIUM,6,2011-08-11 10:14:00,15.79,-1,United Kingdom,Europe,6.0
562341,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-08-04 12:13:00,2.08,15005,United Kingdom,Europe,2.0
540992,22077,6 RIBBONS RUSTIC CHARM,4,2011-01-12 16:57:00,1.65,17364,United Kingdom,Europe,4.0
536876,21098,CHRISTMAS TOILET ROLL,17,2010-12-03 11:36:00,2.51,-1,United Kingdom,Europe,17.0
569238,22085,PAPER CHAIN KIT SKULLS ,3,2011-10-02 15:52:00,2.95,17954,United Kingdom,Europe,3.0
543275,90010E,AMBER GLASS/SILVER BRACELET,1,2011-02-06 12:49:00,8.95,13584,United Kingdom,Europe,1.0
566329,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,2011-09-12 12:20:00,4.95,14527,United Kingdom,Europe,2.0
538349,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,2010-12-10 14:59:00,3.81,-1,United Kingdom,Europe,1.0
569965,22667,RECIPE BOX RETROSPOT ,4,2011-10-06 18:47:00,2.95,18109,United Kingdom,Europe,4.0
564818,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-30 12:10:00,4.13,-1,United Kingdom,Europe,2.0
551008,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-26 09:50:00,4.13,-1,United Kingdom,Europe,1.0
537764,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-08 12:06:00,4.25,16893,United Kingdom,Europe,1.0
545996,23184,BULL DOG BOTTLE OPENER,6,2011-03-08 14:12:00,4.95,14367,United Kingdom,Europe,6.0
545713,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-03-07 10:11:00,5.79,-1,United Kingdom,Europe,1.0
572662,23316,RED REFECTORY CLOCK ,1,2011-10-25 12:54:00,9.95,15443,United Kingdom,Europe,1.0
541523,21534,DAIRY MAID LARGE MILK JUG,2,2011-01-19 10:09:00,4.95,17708,United Kingdom,Europe,2.0
544452,85125,SMALL ROUND CUT GLASS CANDLESTICK,2,2011-02-20 12:32:00,4.95,14162,United Kingdom,Europe,2.0
571430,22617,BAKING SET SPACEBOY DESIGN,24,2011-10-17 12:51:00,4.25,13090,United Kingdom,Europe,24.0
552883,23175,REGENCY MILK JUG PINK ,48,2011-05-12 10:13:00,2.75,14646,Netherlands,,28.5
581219,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2011-12-08 09:28:00,3.29,-1,United Kingdom,Europe,3.0
560451,22956,36 FOIL HEART CAKE CASES,12,2011-07-19 09:50:00,2.1,14911,EIRE,Europe,12.0
578925,22972,CHILDREN'S SPACEBOY MUG,3,2011-11-27 12:13:00,1.65,17365,United Kingdom,Europe,3.0
561915,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-08-01 11:23:00,1.25,14408,United Kingdom,Europe,6.0
542893,21136,PAINTED METAL PEARS ASSORTED,16,2011-02-01 13:36:00,1.69,18202,United Kingdom,Europe,16.0
545526,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-03-03 13:14:00,2.95,17789,United Kingdom,Europe,2.0
574691,22766,PHOTO FRAME CORNICE,2,2011-11-06 13:17:00,2.95,14174,United Kingdom,Europe,2.0
580644,22508,DOORSTOP RETROSPOT HEART,1,2011-12-05 13:10:00,3.75,16904,United Kingdom,Europe,1.0
554058,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-05-20 16:04:00,1.25,17757,United Kingdom,Europe,1.0
576326,23321,SMALL WHITE HEART OF WICKER,4,2011-11-14 15:18:00,1.65,16504,United Kingdom,Europe,4.0
553869,23173,REGENCY TEAPOT ROSES ,2,2011-05-19 14:27:00,9.95,15394,United Kingdom,Europe,2.0
538148,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2010-12-09 16:26:00,4.21,-1,United Kingdom,Europe,2.0
569415,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-10-04 10:14:00,2.46,-1,United Kingdom,Europe,1.0
564974,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-08-31 15:32:00,3.29,-1,United Kingdom,Europe,1.0
541497,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,15,2011-01-18 15:19:00,1.63,-1,United Kingdom,Europe,15.0
555399,20726,LUNCH BAG WOODLAND,3,2011-06-02 17:41:00,1.65,15555,United Kingdom,Europe,3.0
576617,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2011-11-15 16:57:00,10.79,-1,United Kingdom,Europe,1.0
581123,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-12-07 12:34:00,2.95,15750,United Kingdom,Europe,8.0
545333,35915C,PEACH KNITTED HEN ,3,2011-03-01 16:22:00,0.83,-1,United Kingdom,Europe,3.0
578544,23525,WALL ART BUFFALO BILL ,6,2011-11-24 15:01:00,3.75,17096,United Kingdom,Europe,6.0
562162,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-08-03 12:03:00,9.95,12841,United Kingdom,Europe,1.0
564198,21787,RAIN PONCHO RETROSPOT,2,2011-08-23 17:18:00,0.85,14418,United Kingdom,Europe,2.0
541592,22438,BALLOON ART MAKE YOUR OWN FLOWERS,4,2011-01-19 15:08:00,1.63,-1,United Kingdom,Europe,4.0
539836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-12-22 13:46:00,2.95,17894,United Kingdom,Europe,5.0
538831,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-12-14 13:02:00,1.65,18144,United Kingdom,Europe,12.0
574328,22580,ADVENT CALENDAR GINGHAM SACK,12,2011-11-04 09:05:00,5.95,13081,United Kingdom,Europe,12.0
575176,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,2011-11-08 18:29:00,2.46,-1,United Kingdom,Europe,1.0
579408,23123,COCKTAIL SWORDS 50 PIECES,1,2011-11-29 12:34:00,0.83,14701,United Kingdom,Europe,1.0
579257,23681,LUNCH BAG RED VINTAGE DOILY,100,2011-11-29 08:14:00,1.45,15619,United Kingdom,Europe,28.5
568654,72818,CHRISTMAS DECOUPAGE CANDLE,12,2011-09-28 12:20:00,0.85,14911,EIRE,Europe,12.0
565920,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-09-08 08:56:00,2.08,15298,United Kingdom,Europe,12.0
559310,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,2011-07-07 13:33:00,1.25,15505,United Kingdom,Europe,12.0
575516,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-11-10 10:45:00,4.15,17340,United Kingdom,Europe,4.0
536840,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-02 18:27:00,0.55,12738,Germany,Europe,24.0
559038,22489,PACK OF 12 TRADITIONAL CRAYONS,5,2011-07-05 15:31:00,1.25,-1,United Kingdom,Europe,5.0
544453,22117,METAL SIGN HER DINNER IS SERVED ,2,2011-02-20 13:06:00,2.95,17214,United Kingdom,Europe,2.0
580367,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-12-02 16:39:00,4.13,-1,United Kingdom,Europe,1.0
566421,23109,PACK OF SIX LED TEA LIGHTS,18,2011-09-12 13:55:00,2.89,12924,United Kingdom,Europe,18.0
559527,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2011-07-10 11:24:00,2.1,17787,United Kingdom,Europe,6.0
551468,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-04-28 16:21:00,5.79,-1,United Kingdom,Europe,2.0
566033,22633,HAND WARMER UNION JACK,3,2011-09-08 13:07:00,2.1,16031,United Kingdom,Europe,3.0
537963,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-12-09 11:30:00,9.95,13369,United Kingdom,Europe,2.0
550911,23008,DOLLY GIRL BABY GIFT SET,1,2011-04-21 13:11:00,16.95,12354,Spain,Europe,1.0
568696,23405,HOME SWEET HOME 2 DRAWER CABINET,4,2011-09-28 14:56:00,4.95,13842,United Kingdom,Europe,4.0
559338,23096,PETIT TRAY CHIC,1,2011-07-07 16:30:00,3.29,-1,United Kingdom,Europe,1.0
541684,20961,STRAWBERRY BATH SPONGE ,21,2011-01-20 15:22:00,1.25,15498,United Kingdom,Europe,21.0
555574,23010,CIRCUS PARADE BABY GIFT SET,1,2011-06-05 15:46:00,16.95,12417,Belgium,,1.0
565338,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-09-02 14:39:00,0.83,14948,United Kingdom,Europe,8.0
538849,22904,CALENDAR PAPER CUT DESIGN,4,2010-12-14 13:31:00,2.95,14415,United Kingdom,Europe,4.0
552320,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-09 08:26:00,1.65,13985,United Kingdom,Europe,10.0
580115,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-12-01 16:22:00,5.79,-1,United Kingdom,Europe,1.0
581219,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2011-12-08 09:28:00,1.63,-1,United Kingdom,Europe,1.0
544157,22544,MINI JIGSAW SPACEBOY,24,2011-02-16 12:46:00,0.42,12372,Denmark,,24.0
540371,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2011-01-06 16:35:00,6.45,14312,United Kingdom,Europe,3.0
545238,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-03-01 11:02:00,1.25,15241,United Kingdom,Europe,24.0
547042,21775,DECORATIVE FLORE BATHROOM BOTTLE,2,2011-03-20 11:00:00,2.46,-1,United Kingdom,Europe,2.0
564840,22947,WOODEN ADVENT CALENDAR RED,1,2011-08-30 12:49:00,16.63,-1,United Kingdom,Europe,1.0
551305,85094,CANDY SPOT EGG WARMER RABBIT,48,2011-04-27 14:58:00,0.19,16145,United Kingdom,Europe,28.5
564556,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2,2011-08-25 19:48:00,0.83,12748,United Kingdom,Europe,2.0
541830,84050,PINK HEART SHAPE EGG FRYING PAN,2,2011-01-21 17:09:00,4.13,-1,United Kingdom,Europe,2.0
577539,23452,HEART MINI PORTRAIT FRAME,18,2011-11-20 14:24:00,1.95,14547,United Kingdom,Europe,18.0
568216,22668,PINK BABY BUNTING,10,2011-09-26 09:28:00,2.95,16168,United Kingdom,Europe,10.0
562539,21948,SET OF 6 CAKE CHOPSTICKS,4,2011-08-05 15:30:00,1.25,17220,United Kingdom,Europe,4.0
