InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Region
580469,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-12-04 12:32:00,1.25,14583.0,United Kingdom,Europe
550334,48138,DOORMAT UNION FLAG,1,2011-04-17 14:09:00,7.95,17320.0,United Kingdom,Europe
562517,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,2011-08-05 12:27:00,0.55,15719.0,United Kingdom,Europe
556579,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-13 14:16:00,0.83,15069.0,United Kingdom,Europe
562850,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-08-10 10:08:00,0.85,14680.0,United Kingdom,Europe
552244,22296,HEART IVORY TRELLIS LARGE,1,2011-05-06 19:39:00,1.65,12748.0,United Kingdom,Europe
542246,21756,BATH BUILDING BLOCK WORD,3,2011-01-26 15:31:00,5.95,15227.0,United Kingdom,Europe
537224,22153,ANGEL DECORATION STARS ON DRESS,48,2010-12-05 16:24:00,0.42,13174.0,United Kingdom,Europe
572549,21329,DINOSAURS  WRITING SET ,1,2011-10-24 17:03:00,3.29,,United Kingdom,Europe
553718,37446,MINI CAKE STAND WITH HANGING CAKES,1,2011-05-18 16:14:00,3.29,,United Kingdom,Europe
569374,23640,SET 10 CARDS SCOTTIE DOG 17211,1,2011-10-03 16:14:00,2.49,,United Kingdom,Europe
569143,21499,BLUE POLKADOT WRAP,25,2011-09-30 15:04:00,0.42,15867.0,United Kingdom,Europe
578354,23583,LUNCH BAG PAISLEY PARK  ,20,2011-11-24 10:12:00,1.65,17139.0,United Kingdom,Europe
541292,22133,PINK LOVE HEART SHAPE CUP,12,2011-01-17 13:30:00,0.85,15596.0,United Kingdom,Europe
570886,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,18,2011-10-13 10:23:00,3.81,13777.0,United Kingdom,Europe
552320,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-05-09 08:26:00,2.55,13985.0,United Kingdom,Europe
579145,23300,GARDENERS KNEELING PAD CUP OF TEA ,24,2011-11-28 13:13:00,1.65,14597.0,United Kingdom,Europe
576876,22865,HAND WARMER OWL DESIGN,4,2011-11-16 16:42:00,2.1,16804.0,United Kingdom,Europe
581436,22727,ALARM CLOCK BAKELIKE RED ,4,2011-12-08 16:18:00,3.75,17491.0,United Kingdom,Europe
575177,21750,LARGE SKULL WINDMILL,1,2011-11-08 18:41:00,4.13,,United Kingdom,Europe
547090,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-03-20 16:12:00,2.55,17230.0,United Kingdom,Europe
550496,22132,RED LOVE HEART SHAPE CUP,2,2011-04-18 15:05:00,0.85,,United Kingdom,Europe
570479,22553,PLASTERS IN TIN SKULLS,6,2011-10-10 16:58:00,1.65,17589.0,United Kingdom,Europe
580983,22961,JAM MAKING SET PRINTED,12,2011-12-06 16:26:00,3.29,,United Kingdom,Europe
562339,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-08-04 11:59:00,0.85,13571.0,United Kingdom,Europe
564305,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-08-24 12:20:00,1.45,14875.0,United Kingdom,Europe
565519,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-09-05 11:52:00,2.95,12502.0,Spain,Europe
559816,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,2011-07-12 16:11:00,2.46,,United Kingdom,Europe
540848,90190B,GOLD/AMBER DROP EARRINGS W LEAF,2,2011-01-12 09:26:00,2.96,,United Kingdom,Europe
567866,23169,CLASSIC GLASS COOKIE JAR,6,2011-09-22 14:13:00,4.15,16669.0,United Kingdom,Europe
563425,23320,GIANT 50'S CHRISTMAS CRACKER,24,2011-08-16 11:37:00,2.89,15140.0,United Kingdom,Europe
580679,21718,RED METAL BEACH SPADE ,12,2011-12-05 14:49:00,1.25,18198.0,United Kingdom,Europe
549368,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2011-04-08 11:26:00,0.85,18036.0,United Kingdom,Europe
540995,84870B,BLUE GEISHA GIRL ,1,2011-01-13 09:30:00,2.46,,United Kingdom,Europe
564383,23245,SET OF 3 REGENCY CAKE TINS,16,2011-08-25 10:49:00,4.15,15251.0,United Kingdom,Europe
550471,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-04-18 13:52:00,5.79,,United Kingdom,Europe
560569,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-07-19 14:04:00,5.95,12480.0,Germany,Europe
567671,21786,POLKADOT RAIN HAT ,1,2011-09-21 15:34:00,0.83,,United Kingdom,Europe
547730,22649,STRAWBERRY FAIRY CAKE TEAPOT,3,2011-03-25 11:01:00,4.95,14796.0,United Kingdom,Europe
561247,23235,STORAGE TIN VINTAGE LEAF,6,2011-07-26 11:38:00,2.89,16592.0,United Kingdom,Europe
541421,20717,STRAWBERRY SHOPPER BAG,30,2011-01-17 17:44:00,0.83,,United Kingdom,Europe
545035,82600,NO SINGING METAL SIGN,6,2011-02-25 17:03:00,2.1,15078.0,United Kingdom,Europe
579301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-11-29 11:32:00,2.95,18118.0,United Kingdom,Europe
567424,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,2011-09-20 11:16:00,3.75,16369.0,United Kingdom,Europe
551136,22430,ENAMEL WATERING CAN CREAM,4,2011-04-26 13:05:00,4.95,15301.0,United Kingdom,Europe
543518,85232A,SET/3 POLKADOT STACKING TINS,24,2011-02-09 11:21:00,4.25,12753.0,Japan,
544304,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-02-17 13:47:00,2.1,18125.0,United Kingdom,Europe
571716,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-10-18 17:05:00,1.25,,United Kingdom,Europe
575868,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-11-11 12:44:00,1.65,12985.0,United Kingdom,Europe
546389,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-03-11 13:56:00,7.95,16801.0,United Kingdom,Europe
539434,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2010-12-17 14:41:00,4.21,,United Kingdom,Europe
574965,22733,3D TRADITIONAL CHRISTMAS STICKERS,3,2011-11-08 10:44:00,1.25,17964.0,United Kingdom,Europe
581219,23266,SET OF 3 WOODEN STOCKING DECORATION,4,2011-12-08 09:28:00,2.46,,United Kingdom,Europe
567167,22727,ALARM CLOCK BAKELIKE RED ,1,2011-09-18 12:21:00,3.75,15547.0,United Kingdom,Europe
568955,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-09-29 15:40:00,1.45,13759.0,United Kingdom,Europe
578347,22944,CHRISTMAS METAL POSTCARD WITH BELLS,18,2011-11-24 09:26:00,0.97,,United Kingdom,Europe
540700,21577,SAVE THE PLANET COTTON TOTE BAG,12,2011-01-11 09:47:00,2.25,12393.0,Australia,
537648,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-12-07 15:48:00,1.25,12839.0,United Kingdom,Europe
543172,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-02-04 09:11:00,4.96,,United Kingdom,Europe
547785,22520,CHILDS GARDEN TROWEL BLUE ,2,2011-03-25 11:41:00,0.85,13097.0,United Kingdom,Europe
546133,21914,BLUE HARMONICA IN BOX ,12,2011-03-09 15:20:00,1.25,14291.0,United Kingdom,Europe
579286,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-11-29 10:57:00,0.42,17772.0,United Kingdom,Europe
579881,35599B,BLACK CHRISTMAS TREE 120CM,12,2011-11-30 17:22:00,1.95,12429.0,Denmark,
561799,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-07-29 13:46:00,12.75,15776.0,United Kingdom,Europe
562670,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-08 13:42:00,2.95,14911.0,EIRE,Europe
569936,22180,RETROSPOT LAMP,2,2011-10-06 17:52:00,9.95,17490.0,United Kingdom,Europe
568152,23231,WRAP  VINTAGE DOILY ,25,2011-09-25 11:40:00,0.42,16480.0,United Kingdom,Europe
554075,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-05-22 11:29:00,1.45,16038.0,United Kingdom,Europe
575855,21671,RED SPOT CERAMIC DRAWER KNOB,2,2011-11-11 12:24:00,1.45,14527.0,United Kingdom,Europe
562610,21891,TRADITIONAL WOODEN SKIPPING ROPE,432,2011-08-08 11:56:00,1.25,16333.0,United Kingdom,Europe
558311,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,2011-06-28 11:22:00,0.72,14646.0,Netherlands,
562348,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-08-04 12:36:00,8.25,17511.0,United Kingdom,Europe
542620,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-01-31 08:56:00,8.5,13089.0,United Kingdom,Europe
563638,22315,200 RED + WHITE BENDY STRAWS,96,2011-08-18 10:36:00,1.06,15311.0,United Kingdom,Europe
558862,22082,RIBBON REEL STRIPES DESIGN ,10,2011-07-04 12:25:00,1.65,13901.0,United Kingdom,Europe
556484,84673B,BLUE FLY SWAT,3,2011-06-12 13:17:00,0.65,16938.0,United Kingdom,Europe
546896,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-03-17 18:24:00,16.63,,United Kingdom,Europe
546007,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2,2011-03-08 15:34:00,0.83,,United Kingdom,Europe
576329,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,6,2011-11-14 15:22:00,1.25,,United Kingdom,Europe
566675,23432,PRETTY HANGING QUILTED HEARTS,12,2011-09-14 11:42:00,0.83,15105.0,United Kingdom,Europe
544888,20998,ROSE DU SUD OVEN GLOVE,6,2011-02-24 11:55:00,2.95,14231.0,United Kingdom,Europe
548404,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-03-31 09:38:00,1.49,16398.0,United Kingdom,Europe
554280,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-05-23 13:35:00,1.25,14817.0,United Kingdom,Europe
536401,22428,ENAMEL FIRE BUCKET CREAM,2,2010-12-01 11:21:00,6.95,15862.0,United Kingdom,Europe
580729,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-12-05 17:24:00,1.25,,United Kingdom,Europe
570842,22113,GREY HEART HOT WATER BOTTLE,4,2011-10-12 14:21:00,4.25,17676.0,United Kingdom,Europe
545423,22424,ENAMEL BREAD BIN CREAM,1,2011-03-02 14:34:00,12.75,15643.0,United Kingdom,Europe
572552,51014A,"FEATHER PEN,HOT PINK",20,2011-10-24 17:07:00,0.83,14096.0,United Kingdom,Europe
540943,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,2011-01-12 12:31:00,1.25,17841.0,United Kingdom,Europe
575661,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,10,2011-11-10 14:39:00,2.89,12617.0,France,Europe
537638,84946,ANTIQUE SILVER TEA GLASS ETCHED,54,2010-12-07 15:28:00,2.51,,United Kingdom,Europe
581405,22099,CARAVAN SQUARE TISSUE BOX,1,2011-12-08 13:50:00,0.39,13521.0,United Kingdom,Europe
563189,47566,PARTY BUNTING,4,2011-08-12 15:22:00,4.95,12682.0,France,Europe
577504,22097,SWALLOW SQUARE TISSUE BOX,4,2011-11-20 12:36:00,0.39,14159.0,United Kingdom,Europe
575516,23531,WALL ART BIG LOVE ,3,2011-11-10 10:45:00,6.95,17340.0,United Kingdom,Europe
575896,79051A,SMOKEY GREY COLOUR GLASS,48,2011-11-11 14:52:00,0.29,12480.0,Germany,Europe
540288,21158,MOODY GIRL DOOR HANGER ,1,2011-01-06 12:45:00,1.45,17634.0,United Kingdom,Europe
C549786,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-24,2011-04-12 11:58:00,1.69,14071.0,United Kingdom,Europe
568215,23176,ABC TREASURE BOOK BOX ,8,2011-09-26 08:38:00,2.25,13390.0,United Kingdom,Europe
571652,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-10-18 12:17:00,1.25,,Hong Kong,
545320,22935,BAKING MOULD ROSE MILK CHOCOLATE,72,2011-03-01 14:47:00,2.75,14156.0,EIRE,Europe
556721,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-06-14 11:23:00,5.95,15218.0,United Kingdom,Europe
580536,22302,COFFEE MUG PEARS  DESIGN,6,2011-12-04 16:07:00,2.55,12490.0,France,Europe
553549,82551,LAUNDRY 15C METAL SIGN,1,2011-05-17 16:09:00,2.46,,United Kingdom,Europe
559898,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2,2011-07-13 12:18:00,2.89,16225.0,United Kingdom,Europe
574249,21809,CHRISTMAS HANGING TREE WITH BELL,1,2011-11-03 13:01:00,0.39,16347.0,United Kingdom,Europe
574936,23366,SET 12 COLOURING PENCILS DOILY,3,2011-11-07 17:06:00,0.65,13066.0,United Kingdom,Europe
581570,22834,HAND WARMER BABUSHKA DESIGN,12,2011-12-09 11:59:00,2.1,12662.0,Germany,Europe
546649,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-03-15 14:17:00,3.75,,United Kingdom,Europe
565150,23325,RUSTIC STRAWBERRY JAM POT SMALL,12,2011-09-01 14:26:00,1.45,14298.0,United Kingdom,Europe
554986,21329,DINOSAURS  WRITING SET ,3,2011-05-29 12:35:00,1.65,14451.0,United Kingdom,Europe
567910,22090,PAPER BUNTING RETROSPOT,12,2011-09-22 16:58:00,2.95,12437.0,France,Europe
562955,21257,VICTORIAN SEWING BOX MEDIUM,6,2011-08-11 10:14:00,15.79,,United Kingdom,Europe
562341,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-08-04 12:13:00,2.08,15005.0,United Kingdom,Europe
540992,22077,6 RIBBONS RUSTIC CHARM,4,2011-01-12 16:57:00,1.65,17364.0,United Kingdom,Europe
536876,21098,CHRISTMAS TOILET ROLL,17,2010-12-03 11:36:00,2.51,,United Kingdom,Europe
569238,22085,PAPER CHAIN KIT SKULLS ,3,2011-10-02 15:52:00,2.95,17954.0,United Kingdom,Europe
543275,90010E,AMBER GLASS/SILVER BRACELET,1,2011-02-06 12:49:00,8.95,13584.0,United Kingdom,Europe
566329,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,2011-09-12 12:20:00,4.95,14527.0,United Kingdom,Europe
538349,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,2010-12-10 14:59:00,3.81,,United Kingdom,Europe
569965,22667,RECIPE BOX RETROSPOT ,4,2011-10-06 18:47:00,2.95,18109.0,United Kingdom,Europe
564818,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-30 12:10:00,4.13,,United Kingdom,Europe
551008,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-26 09:50:00,4.13,,United Kingdom,Europe
537764,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-08 12:06:00,4.25,16893.0,United Kingdom,Europe
545996,23184,BULL DOG BOTTLE OPENER,6,2011-03-08 14:12:00,4.95,14367.0,United Kingdom,Europe
545713,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-03-07 10:11:00,5.79,,United Kingdom,Europe
572662,23316,RED REFECTORY CLOCK ,1,2011-10-25 12:54:00,9.95,15443.0,United Kingdom,Europe
541523,21534,DAIRY MAID LARGE MILK JUG,2,2011-01-19 10:09:00,4.95,17708.0,United Kingdom,Europe
544452,85125,SMALL ROUND CUT GLASS CANDLESTICK,2,2011-02-20 12:32:00,4.95,14162.0,United Kingdom,Europe
571430,22617,BAKING SET SPACEBOY DESIGN,24,2011-10-17 12:51:00,4.25,13090.0,United Kingdom,Europe
552883,23175,REGENCY MILK JUG PINK ,48,2011-05-12 10:13:00,2.75,14646.0,Netherlands,
581219,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2011-12-08 09:28:00,3.29,,United Kingdom,Europe
560451,22956,36 FOIL HEART CAKE CASES,12,2011-07-19 09:50:00,2.1,14911.0,EIRE,Europe
578925,22972,CHILDREN'S SPACEBOY MUG,3,2011-11-27 12:13:00,1.65,17365.0,United Kingdom,Europe
561915,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-08-01 11:23:00,1.25,14408.0,United Kingdom,Europe
C556268,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-06-09 19:34:00,2.95,13317.0,United Kingdom,Europe
542893,21136,PAINTED METAL PEARS ASSORTED,16,2011-02-01 13:36:00,1.69,18202.0,United Kingdom,Europe
545526,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-03-03 13:14:00,2.95,17789.0,United Kingdom,Europe
574691,22766,PHOTO FRAME CORNICE,2,2011-11-06 13:17:00,2.95,14174.0,United Kingdom,Europe
580644,22508,DOORSTOP RETROSPOT HEART,1,2011-12-05 13:10:00,3.75,16904.0,United Kingdom,Europe
554058,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-05-20 16:04:00,1.25,17757.0,United Kingdom,Europe
576326,23321,SMALL WHITE HEART OF WICKER,4,2011-11-14 15:18:00,1.65,16504.0,United Kingdom,Europe
C543635,84949,SILVER HANGING T-LIGHT HOLDER,-6,2011-02-10 16:33:00,1.65,13894.0,United Kingdom,Europe
553869,23173,REGENCY TEAPOT ROSES ,2,2011-05-19 14:27:00,9.95,15394.0,United Kingdom,Europe
538148,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2010-12-09 16:26:00,4.21,,United Kingdom,Europe
569415,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-10-04 10:14:00,2.46,,United Kingdom,Europe
564974,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-08-31 15:32:00,3.29,,United Kingdom,Europe
541497,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,15,2011-01-18 15:19:00,1.63,,United Kingdom,Europe
555399,20726,LUNCH BAG WOODLAND,3,2011-06-02 17:41:00,1.65,15555.0,United Kingdom,Europe
576617,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2011-11-15 16:57:00,10.79,,United Kingdom,Europe
581123,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-12-07 12:34:00,2.95,15750.0,United Kingdom,Europe
545333,35915C,PEACH KNITTED HEN ,3,2011-03-01 16:22:00,0.83,,United Kingdom,Europe
578544,23525,WALL ART BUFFALO BILL ,6,2011-11-24 15:01:00,3.75,17096.0,United Kingdom,Europe
562162,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-08-03 12:03:00,9.95,12841.0,United Kingdom,Europe
564198,21787,RAIN PONCHO RETROSPOT,2,2011-08-23 17:18:00,0.85,14418.0,United Kingdom,Europe
541592,22438,BALLOON ART MAKE YOUR OWN FLOWERS,4,2011-01-19 15:08:00,1.63,,United Kingdom,Europe
539836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-12-22 13:46:00,2.95,17894.0,United Kingdom,Europe
538831,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-12-14 13:02:00,1.65,18144.0,United Kingdom,Europe
574328,22580,ADVENT CALENDAR GINGHAM SACK,12,2011-11-04 09:05:00,5.95,13081.0,United Kingdom,Europe
575176,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,2011-11-08 18:29:00,2.46,,United Kingdom,Europe
579408,23123,COCKTAIL SWORDS 50 PIECES,1,2011-11-29 12:34:00,0.83,14701.0,United Kingdom,Europe
579257,23681,LUNCH BAG RED VINTAGE DOILY,100,2011-11-29 08:14:00,1.45,15619.0,United Kingdom,Europe
568654,72818,CHRISTMAS DECOUPAGE CANDLE,12,2011-09-28 12:20:00,0.85,14911.0,EIRE,Europe
565920,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-09-08 08:56:00,2.08,15298.0,United Kingdom,Europe
559310,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,2011-07-07 13:33:00,1.25,15505.0,United Kingdom,Europe
575516,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-11-10 10:45:00,4.15,17340.0,United Kingdom,Europe
536840,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-02 18:27:00,0.55,12738.0,Germany,Europe
559038,22489,PACK OF 12 TRADITIONAL CRAYONS,5,2011-07-05 15:31:00,1.25,,United Kingdom,Europe
544453,22117,METAL SIGN HER DINNER IS SERVED ,2,2011-02-20 13:06:00,2.95,17214.0,United Kingdom,Europe
580367,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-12-02 16:39:00,4.13,,United Kingdom,Europe
566421,23109,PACK OF SIX LED TEA LIGHTS,18,2011-09-12 13:55:00,2.89,12924.0,United Kingdom,Europe
559527,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2011-07-10 11:24:00,2.1,17787.0,United Kingdom,Europe
551468,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-04-28 16:21:00,5.79,,United Kingdom,Europe
566033,22633,HAND WARMER UNION JACK,3,2011-09-08 13:07:00,2.1,16031.0,United Kingdom,Europe
537963,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-12-09 11:30:00,9.95,13369.0,United Kingdom,Europe
550911,23008,DOLLY GIRL BABY GIFT SET,1,2011-04-21 13:11:00,16.95,12354.0,Spain,Europe
568696,23405,HOME SWEET HOME 2 DRAWER CABINET,4,2011-09-28 14:56:00,4.95,13842.0,United Kingdom,Europe
559338,23096,PETIT TRAY CHIC,1,2011-07-07 16:30:00,3.29,,United Kingdom,Europe
541684,20961,STRAWBERRY BATH SPONGE ,21,2011-01-20 15:22:00,1.25,15498.0,United Kingdom,Europe
555574,23010,CIRCUS PARADE BABY GIFT SET,1,2011-06-05 15:46:00,16.95,12417.0,Belgium,
565338,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-09-02 14:39:00,0.83,14948.0,United Kingdom,Europe
538849,22904,CALENDAR PAPER CUT DESIGN,4,2010-12-14 13:31:00,2.95,14415.0,United Kingdom,Europe
552320,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-09 08:26:00,1.65,13985.0,United Kingdom,Europe
580115,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-12-01 16:22:00,5.79,,United Kingdom,Europe
581219,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2011-12-08 09:28:00,1.63,,United Kingdom,Europe
544157,22544,MINI JIGSAW SPACEBOY,24,2011-02-16 12:46:00,0.42,12372.0,Denmark,
540371,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2011-01-06 16:35:00,6.45,14312.0,United Kingdom,Europe
545238,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-03-01 11:02:00,1.25,15241.0,United Kingdom,Europe
547042,21775,DECORATIVE FLORE BATHROOM BOTTLE,2,2011-03-20 11:00:00,2.46,,United Kingdom,Europe
564840,22947,WOODEN ADVENT CALENDAR RED,1,2011-08-30 12:49:00,16.63,,United Kingdom,Europe
551305,85094,CANDY SPOT EGG WARMER RABBIT,48,2011-04-27 14:58:00,0.19,16145.0,United Kingdom,Europe
564556,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2,2011-08-25 19:48:00,0.83,12748.0,United Kingdom,Europe
541830,84050,PINK HEART SHAPE EGG FRYING PAN,2,2011-01-21 17:09:00,4.13,,United Kingdom,Europe
577539,23452,HEART MINI PORTRAIT FRAME,18,2011-11-20 14:24:00,1.95,14547.0,United Kingdom,Europe
568216,22668,PINK BABY BUNTING,10,2011-09-26 09:28:00,2.95,16168.0,United Kingdom,Europe
562539,21948,SET OF 6 CAKE CHOPSTICKS,4,2011-08-05 15:30:00,1.25,17220.0,United Kingdom,Europe
575610,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-10 12:45:00,2.1,16628.0,United Kingdom,Europe
547109,20725,LUNCH BAG RED RETROSPOT,10,2011-03-21 11:46:00,1.65,12423.0,Belgium,
575177,22065,CHRISTMAS PUDDING TRINKET POT ,10,2011-11-08 18:41:00,1.63,,United Kingdom,Europe
546387,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-03-11 13:34:00,1.25,16766.0,United Kingdom,Europe
549833,22986,GINGHAM ROSE WRAP,25,2011-04-12 13:19:00,0.42,13458.0,United Kingdom,Europe
580193,23349,ROLL WRAP VINTAGE CHRISTMAS,2,2011-12-02 12:03:00,1.25,16899.0,United Kingdom,Europe
562161,23201,JUMBO BAG ALPHABET,1,2011-08-03 11:58:00,2.08,17841.0,United Kingdom,Europe
545035,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-02-25 17:03:00,2.1,15078.0,United Kingdom,Europe
543988,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-15 09:50:00,2.95,14849.0,United Kingdom,Europe
574096,22098,BOUDOIR SQUARE TISSUE BOX,36,2011-11-03 09:55:00,0.39,13599.0,United Kingdom,Europe
543098,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,2011-02-03 11:49:00,1.25,13102.0,United Kingdom,Europe
551014,22546,MINI JIGSAW PURDEY,24,2011-04-26 11:04:00,0.42,13209.0,United Kingdom,Europe
564754,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-08-30 10:29:00,3.29,,United Kingdom,Europe
552658,22501,PICNIC BASKET WICKER LARGE,2,2011-05-10 14:57:00,9.95,14534.0,United Kingdom,Europe
541120,22377,BOTTLE BAG RETROSPOT ,20,2011-01-14 09:13:00,0.85,12490.0,France,Europe
560772,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-07-20 16:12:00,4.13,,United Kingdom,Europe
575091,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-11-08 14:05:00,0.85,17160.0,United Kingdom,Europe
553527,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-05-17 14:57:00,1.65,15123.0,United Kingdom,Europe
558341,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-06-28 14:20:00,3.75,14741.0,United Kingdom,Europe
563359,23084,,20,2011-08-15 14:56:00,0.0,,United Kingdom,Europe
555854,23159,SET OF 5 PANCAKE DAY MAGNETS,2,2011-06-07 13:47:00,2.08,12748.0,United Kingdom,Europe
C544814,M,Manual,-1,2011-02-23 16:36:00,30.19,15590.0,United Kingdom,Europe
575601,22971,QUEENS GUARD COFFEE MUG,1,2011-11-10 12:16:00,2.55,,United Kingdom,Europe
578344,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2011-11-24 09:21:00,0.83,,United Kingdom,Europe
576617,46776F,WOVEN ROSE GARDEN CUSHION COVER ,1,2011-11-15 16:57:00,4.13,,United Kingdom,Europe
561322,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-07-26 13:03:00,0.85,15203.0,United Kingdom,Europe
565014,23206,LUNCH BAG APPLE DESIGN,30,2011-08-31 16:28:00,1.65,16180.0,United Kingdom,Europe
577300,47504H,ENGLISH ROSE SPIRIT LEVEL ,9,2011-11-18 12:53:00,0.79,16924.0,United Kingdom,Europe
574831,22994,TRAVEL CARD WALLET RETROSPOT,6,2011-11-07 11:26:00,0.42,15522.0,United Kingdom,Europe
537219,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-05 15:47:00,3.75,14081.0,United Kingdom,Europe
578019,40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,4,2011-11-22 13:11:00,0.85,17360.0,United Kingdom,Europe
540458,22654,DELUXE SEWING KIT ,3,2011-01-07 12:28:00,5.95,12501.0,Germany,Europe
537240,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-12-06 10:08:00,2.51,,United Kingdom,Europe
554102,22059,CERAMIC STRAWBERRY DESIGN MUG,2,2011-05-22 13:40:00,1.49,14647.0,United Kingdom,Europe
